id_author_1,id_author_2,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,Label
1830166,1858584,1.872432109,0.294117647,105,0.352727273,0.5,0
1830166,1864160,0.621334935,0.095238095,120,0.08,0.5,0
1830169,1830851,0.712731382,0.153846154,44,0.121428571,0.5,0
1830169,1831041,1.693681881,0.294117647,121,0.263333333,0.5,0
1830169,1839266,0.621334935,0.105263158,110,0.08,0.5,0
1830169,1850983,0.712731382,0.153846154,44,0.121428571,0.5,0
1830169,1858584,0.621334935,0.125,77,0.08,0.5,0
1830169,1864160,0.621334935,0.117647059,88,0.08,0.5,0
1830169,1866183,1.693681881,0.357142857,88,0.263333333,0.5,0
1830175,1832555,0.513898342,0.166666667,10,0.142857143,0.5,0
1830175,1841914,0.513898342,0.166666667,10,0.142857143,0.5,0
1830187,1841530,0.434294482,0.166666667,12,0.1,0.5,0
1830187,1854934,0.434294482,0.2,9,0.1,0.5,0
1830196,1841530,0.434294482,0.166666667,12,0.1,0.5,0
1830196,1868149,0.434294482,0.2,9,0.1,0.5,0
1830207,1833137,0.389871245,0.090909091,35,0.076923077,0.5,0
1830207,1837738,0.558110627,0.2,5,0.166666667,0.5,0
1830207,1848305,0.389871245,0.142857143,15,0.076923077,0.5,0
1830207,1871282,0.389871245,0.166666667,10,0.076923077,0.5,0
1830230,1835565,0.910239227,0.25,24,0.222222222,0.5,0
1830247,1837385,1.342682455,0.181818182,40,0.45,1,1
1830247,1840010,1.135233277,0.181818182,30,0.342857143,0.5,0
1830247,1844373,2.68536491,0.333333333,32,0.9,1,1
1830254,1843578,0.513898342,0.076923077,40,0.142857143,0.5,0
1830368,1841396,0.883327951,0.285714286,18,0.208333333,0.5,0
1830368,1853623,0.402429604,0.166666667,6,0.083333333,0.5,0
1830368,1856903,0.402429604,0.142857143,12,0.083333333,0.5,0
1830368,1863292,0.402429604,0.142857143,12,0.083333333,0.5,0
1830388,1858099,0.480898347,0.142857143,15,0.125,0.5,0
1830389,1836439,0.804859209,0.2,32,0.166666667,0.5,0
1830389,1836800,0.804859209,0.25,16,0.166666667,0.5,0
1830393,1837571,0.72134752,0.074074074,120,0.125,0.5,0
1830393,1854403,2.485339738,0.222222222,85,0.8,1,1
1830393,1855347,0.72134752,0.074074074,120,0.125,0.5,0
1830399,1835187,3.366288429,0.777777778,64,0.875,1,1
1830401,1836439,0.804859209,0.2,32,0.166666667,0.5,0
1830401,1836800,0.804859209,0.25,16,0.166666667,0.5,0
1830411,1866587,0.72134752,0.333333333,3,0.25,0.5,0
1830418,1831288,2.000805667,0.428571429,24,0.666666667,1,1
1830441,1836259,0.961796694,0.181818182,36,0.25,0.5,0
1830443,1836259,0.961796694,0.285714286,20,0.25,0.5,0
1830443,1848809,0.455119613,0.125,20,0.111111111,0.5,0
1830456,1831498,0.345976256,0.0625,70,0.055555556,0.5,0
1830456,1832241,0.345976256,0.058823529,80,0.055555556,0.5,0
1830456,1851959,0.345976256,0.0625,70,0.055555556,0.5,0
1830456,1852054,0.345976256,0.083333333,30,0.055555556,0.5,0
1830463,1841904,0.402429604,0.090909091,27,0.083333333,0.5,0
1830463,1870918,0.402429604,0.0625,72,0.083333333,0.5,0
1830486,1861808,0.558110627,0.2,8,0.166666667,0.5,0
1830497,1838063,0.323515453,0.055555556,84,0.045454545,0.5,0
1830505,1830778,0.31465798,0.052631579,99,0.041666667,0.5,0
1830505,1833118,0.31465798,0.071428571,44,0.041666667,0.5,0
1830505,1836166,0.31465798,0.052631579,99,0.041666667,0.5,0
1830533,1830772,0.378923182,0.041666667,150,0.071428571,0.5,0
1830533,1832356,0.402429604,0.058823529,45,0.083333333,0.5,0
1830533,1848360,0.378923182,0.041666667,150,0.071428571,0.5,0
1830533,1853336,0.402429604,0.05,90,0.083333333,0.5,0
1830533,1866488,1.270912987,0.2,45,0.284722222,0.5,0
1830533,1872450,0.378923182,0.038461538,180,0.071428571,0.5,0
1830542,1832638,1.099212506,0.2,81,0.195833333,0.5,0
1830542,1833879,3.143030481,0.4375,120,0.758333333,1,1
1830542,1834059,3.031401507,0.777777778,64,0.7,1,1
1830542,1853356,1.099212506,0.166666667,108,0.195833333,0.5,0
1830542,1853772,1.099212506,0.15,126,0.195833333,0.5,0
1830542,1853775,1.099212506,0.2,81,0.195833333,0.5,0
1830546,1848703,0.513898342,0.166666667,10,0.142857143,0.5,0
1830549,1831874,0.513898342,0.041666667,66,0.142857143,0.5,0
1830549,1836669,0.339623272,0.037037037,132,0.052631579,0.5,0
1830549,1839090,0.339623272,0.038461538,110,0.052631579,0.5,0
1830549,1841584,2.340157281,0.357142857,78,0.592074592,1,1
1830549,1848732,0.339623272,0.026315789,374,0.052631579,0.5,0
1830549,1856262,2.148967081,0.25,176,0.371248556,0.5,0
1830549,1860538,1.398422076,0.166666667,132,0.231825479,0.5,0
1830549,1860547,1.398422076,0.166666667,132,0.231825479,0.5,0
1830549,1862443,0.339623272,0.033333333,198,0.052631579,0.5,0
1830549,1862608,6.101530395,0.857142857,169,1.674675325,1,1
1830549,1865363,0.339623272,0.04,88,0.052631579,0.5,0
1830549,1866792,0.339623272,0.04,88,0.052631579,0.5,0
1830549,1866836,0.339623272,0.032258065,220,0.052631579,0.5,0
1830549,1868655,0.737707557,0.086956522,66,0.137037037,0.5,0
1830549,1873015,4.839123386,0.714285714,143,1.267832168,1,1
1830555,1833682,0.738538746,0.142857143,64,0.133333333,0.5,0
1830555,1840288,0.738538746,0.125,80,0.133333333,0.5,0
1830561,1850997,0.621334935,0.25,4,0.2,0.5,0
1830596,1835732,0.378923182,0.076923077,48,0.071428571,0.5,0
1830596,1866618,0.389871245,0.083333333,40,0.076923077,0.5,0
1830602,1850777,0.513898342,0.125,18,0.142857143,0.5,0
1830618,1855485,0.961796694,0.285714286,18,0.25,0.5,0
1830618,1869602,0.961796694,0.285714286,18,0.25,0.5,0
1830685,1845231,0.513898342,0.142857143,12,0.142857143,0.5,0
1830751,1841764,1.520104838,0.266666667,70,0.288888889,0.5,0
1830751,1844549,1.520104838,0.363636364,50,0.288888889,0.5,0
1830751,1845394,1.520104838,0.363636364,50,0.288888889,0.5,0
1830751,1846138,0.715245629,0.285714286,20,0.122222222,0.5,0
1830751,1851190,1.520104838,0.285714286,65,0.288888889,0.5,0
1830751,1851879,0.345976256,0.125,20,0.055555556,0.5,0
1830757,1833330,1.136769545,0.2,72,0.214285714,0.5,0
1830757,1846138,0.715245629,0.142857143,48,0.122222222,0.5,0
1830757,1851879,0.735847502,0.142857143,48,0.132478632,0.5,0
1830758,1833330,1.136769545,0.142857143,108,0.214285714,0.5,0
1830758,1850833,5.043167215,0.6875,180,1.243589744,1,1
1830760,1852392,2.485339738,0.666666667,25,0.8,1,1
1830766,1831681,0.300101629,0.0625,66,0.035714286,0.5,0
1830766,1832698,0.306927676,0.083333333,22,0.038461538,0.5,0
1830766,1837428,0.685850858,0.153846154,44,0.10989011,0.5,0
1830766,1843448,0.306927676,0.05,110,0.038461538,0.5,0
1830766,1844258,0.306927676,0.05,110,0.038461538,0.5,0
1830766,1853748,0.300101629,0.045454545,132,0.035714286,0.5,0
1830766,1860760,0.306927676,0.038461538,176,0.038461538,0.5,0
1830766,1869841,0.300101629,0.076923077,33,0.035714286,0.5,0
1830772,1832638,0.378923182,0.055555556,90,0.071428571,0.5,0
1830772,1833879,0.378923182,0.04,160,0.071428571,0.5,0
1830772,1835819,0.402429604,0.0625,70,0.083333333,0.5,0
1830772,1845351,0.434294482,0.071428571,50,0.1,0.5,0
1830772,1853356,0.378923182,0.047619048,120,0.071428571,0.5,0
1830778,1833118,0.31465798,0.083333333,36,0.041666667,0.5,0
1830807,1831836,0.455119613,0.142857143,15,0.111111111,0.5,0
1830807,1836648,1.820478453,0.2,27,0.666666667,1,1
1830807,1850932,0.455119613,0.142857143,15,0.111111111,0.5,0
1830807,1853064,0.455119613,0.333333333,3,0.111111111,0.5,0
1830826,1831041,0.434294482,0.076923077,33,0.1,0.5,0
1830826,1858584,0.434294482,0.111111111,21,0.1,0.5,0
1830826,1859545,0.434294482,0.111111111,21,0.1,0.5,0
1830831,1834865,0.757846363,0.086956522,114,0.142857143,0.5,0
1830831,1836947,0.777706152,0.133333333,66,0.153409091,0.5,0
1830831,1840691,0.757846363,0.133333333,66,0.142857143,0.5,0
1830831,1848863,0.36067376,0.076923077,48,0.0625,0.5,0
1830831,1851741,0.777706152,0.086956522,114,0.153409091,0.5,0
1830831,1855101,0.36067376,0.076923077,48,0.0625,0.5,0
1830851,1831041,0.333808201,0.071428571,44,0.05,0.5,0
1830851,1866183,0.333808201,0.090909091,32,0.05,0.5,0
1830852,1834865,0.757846363,0.060606061,304,0.142857143,0.5,0
1830852,1836947,2.470287453,0.416666667,66,0.662337662,1,1
1830852,1839848,0.417032391,0.05,80,0.090909091,0.5,0
1830852,1840691,0.757846363,0.08,176,0.142857143,0.5,0
1830852,1842502,0.339623272,0.043478261,128,0.052631579,0.5,0
1830852,1851741,2.649474898,0.25,154,0.757575758,1,1
1830852,1858559,0.417032391,0.05,80,0.090909091,0.5,0
1830852,1862802,0.339623272,0.043478261,128,0.052631579,0.5,0
1830852,1873992,0.417032391,0.04,160,0.090909091,0.5,0
1830856,1831844,0.402429604,0.038461538,72,0.083333333,0.5,0
1830856,1851508,2.485339738,0.363636364,50,0.8,1,1
1830856,1851519,2.485339738,0.363636364,50,0.8,1,1
1830856,1852581,0,0,48,0,0,1
1830856,1866583,2.485339738,0.235294118,80,0.8,1,1
1830903,1831111,0.402429604,0.058823529,72,0.083333333,0.5,0
1830903,1851742,0.402429604,0.058823529,72,0.083333333,0.5,0
1830918,1863410,3.640956907,0.8,81,0.888888889,1,1
1830928,1854080,0.72134752,0.333333333,4,0.25,0.5,0
1830936,1833227,0.786301764,0.083333333,168,0.157575758,0.5,0
1830936,1843844,0.369269373,0.066666667,48,0.066666667,0.5,0
1830936,1853702,1.442695041,0.333333333,4,0.5,1,1
1830936,1855800,0.786301764,0.074074074,204,0.157575758,0.5,0
1830936,1859044,0.786301764,0.095238095,132,0.157575758,0.5,0
1830936,1868851,0.369269373,0.045454545,132,0.066666667,0.5,0
1830936,1871581,0.786301764,0.133333333,60,0.157575758,0.5,0
1830980,1844626,0.369269373,0.045454545,76,0.066666667,0.5,0
1830980,1849642,0.434294482,0.05,38,0.1,0.5,0
1830992,1832698,0.306927676,0.083333333,22,0.038461538,0.5,0
1830992,1843448,0.306927676,0.05,110,0.038461538,0.5,0
1830992,1860760,0.306927676,0.038461538,176,0.038461538,0.5,0
1831032,1831091,0.345976256,0.142857143,15,0.055555556,0.5,0
1831032,1837165,0.889414095,0.4,10,0.211111111,0.5,0
1831032,1841836,1.235390351,0.428571429,25,0.266666667,0.5,0
1831032,1842758,0.345976256,0.090909091,35,0.055555556,0.5,0
1831032,1852837,0.345976256,0.071428571,50,0.055555556,0.5,0
1831032,1865390,1.235390351,0.428571429,25,0.266666667,0.5,0
1831032,1867331,0.345976256,0.090909091,35,0.055555556,0.5,0
1831041,1835118,1.693681881,0.294117647,121,0.263333333,0.5,0
1831041,1835331,0.629315961,0.105263158,98,0.083333333,0.5,1
1831041,1842480,2.60530547,0.75,49,0.611904762,1,1
1831041,1842494,2.60530547,0.75,49,0.611904762,1,1
1831041,1850956,0.434294482,0.076923077,33,0.1,0.5,0
1831041,1850983,0.333808201,0.071428571,44,0.05,0.5,0
1831041,1851361,1.693681881,0.25,154,0.263333333,0.5,0
1831041,1864160,0.621334935,0.117647059,88,0.08,0.5,0
1831048,1866472,2.377903146,0.666666667,24,0.742857143,0.5,0
1831058,1833843,0.310667467,0.076923077,40,0.04,0.5,0
1831058,1834335,0.727699859,0.2,32,0.130909091,0.5,0
1831058,1839301,0.310667467,0.1,28,0.04,0.5,0
1831058,1839325,0.727699859,0.105263158,68,0.130909091,0.5,0
1831058,1852804,2.164042561,0.6,16,0.75,1,1
1831058,1853059,0.310667467,0.066666667,48,0.04,0.5,0
1831058,1855877,0.727699859,0.125,56,0.130909091,0.5,0
1831066,1839282,0.434294482,0.066666667,55,0.1,0.5,0
1831091,1836650,0.345976256,0.090909091,27,0.055555556,0.5,0
1831091,1842758,0.345976256,0.111111111,21,0.055555556,0.5,0
1831091,1853830,0.434294482,0.1,24,0.1,0.5,0
1831091,1861557,0.434294482,0.083333333,30,0.1,0.5,0
1831091,1866480,0.345976256,0.142857143,15,0.055555556,0.5,0
1831091,1867331,0.345976256,0.111111111,21,0.055555556,0.5,0
1831097,1831820,1.027796685,0.333333333,12,0.285714286,0.5,0
1831157,1832217,0.352956124,0.071428571,50,0.058823529,0.5,1
1831157,1833596,4.742326464,0.5,170,1.341901154,1,1
1831157,1833671,0.339623272,0.076923077,33,0.052631579,0.5,0
1831157,1840617,0.352956124,0.034482759,209,0.058823529,0.5,0
1831157,1840691,0.339623272,0.047619048,121,0.052631579,0.5,0
1831157,1847030,0.339623272,0.041666667,154,0.052631579,0.5,0
1831157,1848732,2.874881395,0.3,160,0.747315593,1,1
1831157,1849948,2.754656809,0.5,80,0.684815593,1,1
1831157,1852397,0.808075737,0.166666667,33,0.169934641,0.5,0
1831157,1853313,0.352956124,0.083333333,22,0.058823529,0.5,0
1831157,1855377,1.26319535,0.272727273,33,0.281045752,0.5,0
1831157,1859472,0.787250606,0.153846154,44,0.158823529,0.5,0
1831157,1859490,0.787250606,0.153846154,44,0.158823529,0.5,0
1831157,1859576,0.787250606,0.153846154,44,0.158823529,0.5,0
1831157,1863860,2.721656813,0.545454545,70,0.66695845,1,1
1831161,1832133,0.417032391,0.1,28,0.090909091,0.5,0
1831171,1849576,1.67433188,0.375,28,0.5,0.5,0
1831171,1871063,1.67433188,0.6,16,0.5,0.5,0
1831179,1841970,1.442695041,0.428571429,25,0.375,0.5,0
1831186,1831407,0.739596942,0.08,176,0.133928571,0.5,0
1831186,1833386,0,0,18,0,0,1
1831186,1842539,0.739596942,0.068965517,240,0.133928571,0.5,0
1831186,1843531,0.739596942,0.086956522,144,0.133928571,0.5,0
1831186,1853029,0.739596942,0.1,96,0.133928571,0.5,0
1831186,1862012,0.961796694,0.125,32,0.25,0.5,0
1831276,1833717,1.027796685,0.333333333,16,0.285714286,0.5,0
1831276,1856542,1.027796685,0.333333333,16,0.285714286,0.5,0
1831276,1864447,0.558110627,0.2,8,0.166666667,0.5,0
1831281,1833843,0.755385728,0.181818182,30,0.142156863,0.5,0
1831281,1837112,0.755385728,0.076923077,75,0.142156863,0.5,0
1831281,1838078,0.352956124,0.142857143,15,0.058823529,0.5,0
1831281,1839325,0.755385728,0.111111111,51,0.142156863,0.5,0
1831281,1860298,0.352956124,0.076923077,33,0.058823529,0.5,0
1831288,1832204,1.837568774,0.6,16,0.583333333,1,1
1831288,1848004,1.072008969,0.333333333,15,0.30952381,0.5,0
1831297,1845580,2.485339738,0.666666667,25,0.8,1,1
1831350,1831741,0.389871245,0.083333333,42,0.076923077,0.5,0
1831350,1836968,0.389871245,0.083333333,42,0.076923077,0.5,0
1831360,1833767,0.402429604,0.090909091,35,0.083333333,0.5,0
1831360,1840000,0.870769592,0.285714286,14,0.201923077,0.5,0
1831360,1840121,0.402429604,0.04,133,0.083333333,0.5,0
1831360,1863101,0.389871245,0.142857143,7,0.076923077,0.5,0
1831360,1869291,0.402429604,0.047619048,105,0.083333333,0.5,0
1831377,1852735,0.480898347,0.142857143,12,0.125,0.5,0
1831407,1831732,0.824388986,0.153846154,44,0.177777778,0.5,0
1831407,1833269,0.739596942,0.111111111,99,0.133928571,0.5,0
1831407,1833942,0.369269373,0.058823529,77,0.066666667,0.5,0
1831407,1850020,0.739596942,0.090909091,143,0.133928571,0.5,0
1831407,1852432,0.824388986,0.105263158,110,0.177777778,0.5,0
1831464,1839145,0.961796694,0.222222222,30,0.25,0.5,0
1831464,1846358,0.961796694,0.333333333,15,0.25,0.5,0
1831464,1853834,0.961796694,0.2,35,0.25,0.5,0
1831498,1852054,1.30777295,0.428571429,21,0.305555556,0.5,0
1831523,1843107,0.389871245,0.083333333,40,0.076923077,0.5,0
1831523,1846679,0.345976256,0.058823529,80,0.055555556,0.5,0
1831529,1868491,1.475695036,0.428571429,24,0.392857143,0.5,0
1831534,1831854,0.455119613,0.125,14,0.111111111,1,1
1831534,1835162,0.378923182,0.0625,70,0.071428571,0.5,0
1831534,1842590,0.378923182,0.071428571,50,0.071428571,0.5,0
1831534,1851906,0.378923182,0.058823529,80,0.071428571,0.5,0
1831534,1866088,0.378923182,0.071428571,50,0.071428571,0.5,0
1831549,1831854,0.434294482,0.111111111,25,0.1,0.5,0
1831549,1833451,0.434294482,0.125,20,0.1,0.5,0
1831549,1833452,0.434294482,0.125,20,0.1,0.5,0
1831571,1833916,0.558110627,0.142857143,15,0.166666667,0.5,0
1831571,1871304,0.558110627,0.142857143,15,0.166666667,0.5,0
1831667,1832512,0.779742491,0.166666667,45,0.153846154,0.5,0
1831669,1843107,0.389871245,0.045454545,90,0.076923077,0.5,0
1831681,1833705,0.300101629,0.090909091,36,0.035714286,0.5,0
1831681,1834434,0.300101629,0.052631579,84,0.035714286,0.5,0
1831681,1837230,0.402429604,0.0625,66,0.083333333,0.5,0
1831681,1840081,0.300101629,0.071428571,54,0.035714286,0.5,0
1831681,1857459,0.300101629,0.0625,66,0.035714286,0.5,0
1831681,1857469,0.300101629,0.0625,66,0.035714286,0.5,0
1831681,1858622,0.300101629,0.041666667,114,0.035714286,0.5,0
1831681,1859785,0.402429604,0.0625,66,0.083333333,0.5,0
1831681,1869841,0.300101629,0.125,18,0.035714286,0.5,0
1831718,1839490,0,0,30,0,0,1
1831718,1849187,0.803563855,0.095238095,120,0.166666667,0.5,0
1831718,1858255,0.558110627,0.066666667,64,0.166666667,0.5,0
1831721,1831826,0.480898347,0.083333333,36,0.125,0.5,0
1831721,1833691,0.480898347,0.142857143,16,0.125,0.5,0
1831732,1833942,0.803563855,0.222222222,28,0.166666667,0.5,0
1831732,1843687,0.803563855,0.222222222,28,0.166666667,0.5,0
1831732,1846219,0.824388986,0.111111111,64,0.177777778,0.5,0
1831732,1851757,0.824388986,0.125,56,0.177777778,0.5,0
1831732,1853029,0.824388986,0.25,24,0.177777778,0.5,0
1831732,1855591,0.803563855,0.222222222,28,0.166666667,0.5,0
1831736,1843107,0.389871245,0.083333333,40,0.076923077,0.5,0
1831736,1846679,0.345976256,0.058823529,80,0.055555556,0.5,0
1831752,1834882,0.352956124,0.0625,72,0.058823529,0.5,0
1831752,1851199,1.082021281,0.176470588,99,0.1875,0.5,0
1831752,1852207,0.352956124,0.0625,72,0.058823529,0.5,0
1831815,1850457,0.480898347,0.090909091,35,0.125,0.5,0
1831815,1868386,0.455119613,0.083333333,40,0.111111111,0.5,0
1831826,1850457,0.480898347,0.066666667,63,0.125,0.5,0
1831826,1860130,0.480898347,0.090909091,27,0.125,0.5,0
1831826,1868386,0,0,20,0,0,1
1831836,1850935,0.455119613,0.142857143,15,0.111111111,0.5,0
1831836,1853001,0.558110627,0.2,5,0.166666667,0.5,0
1831836,1853064,0.455119613,0.2,5,0.111111111,0.5,0
1831844,1842896,0.402429604,0.090909091,27,0.083333333,0.5,0
1831844,1866583,0.402429604,0.066666667,39,0.083333333,0.5,0
1831853,1841491,0.480898347,0.2,9,0.125,0.5,0
1831854,1842590,0.378923182,0.111111111,25,0.071428571,0.5,0
1831854,1851906,0.378923182,0.083333333,40,0.071428571,0.5,0
1831854,1852063,0.434294482,0.111111111,25,0.1,0.5,0
1831854,1866058,0.378923182,0.111111111,25,0.071428571,0.5,0
1831854,1866088,0.378923182,0.111111111,25,0.071428571,0.5,0
1831858,1852591,1.820478453,0.5,9,0.666666667,1,1
1831863,1871381,0.480898347,0.142857143,12,0.125,0.5,0
1831874,1862579,0.513898342,0.083333333,30,0.142857143,0.5,0
1831874,1862608,0.513898342,0.034482759,81,0.142857143,0.5,0
1831881,1845370,0.402429604,0.083333333,30,0.083333333,0.5,0
1831949,1837009,4.426725648,0.846153846,144,0.916666667,1,1
1831949,1852729,4.426725648,0.846153846,144,0.916666667,1,1
1831949,1852737,4.426725648,0.846153846,144,0.916666667,1,1
1831951,1845129,1.442695041,0.666666667,6,0.5,0.5,0
1832032,1838281,0.378923182,0.111111111,24,0.071428571,0.5,0
1832032,1855047,0.378923182,0.111111111,24,0.071428571,0.5,0
1832032,1856128,1.289162408,0.375,28,0.293650794,0.5,0
1832032,1856243,1.289162408,0.230769231,48,0.293650794,0.5,0
1832032,1857166,1.289162408,0.375,28,0.293650794,0.5,0
1832034,1863498,1.820478453,0.333333333,12,0.666666667,0.5,0
1832041,1832074,0,0,28,0,0,1
1832041,1837257,1.302883446,0.2,56,0.3,0.5,0
1832041,1850351,3.083390054,0.75,49,0.857142857,1,1
1832048,1833254,0.72134752,0.333333333,4,0.25,0.5,0
1832056,1832698,0.36067376,0.090909091,20,0.0625,0.5,0
1832056,1848676,0.36067376,0.1,10,0.0625,0.5,0
1832062,1833290,0.513898342,0.111111111,24,0.142857143,0.5,0
1832074,1850351,0,0,28,0,0,1
1832074,1854202,0.757846363,0.133333333,70,0.142857143,0.5,0
1832092,1834134,0.72134752,0.133333333,72,0.125,0.5,0
1832100,1837920,0.480898347,0.1,28,0.125,0.5,0
1832100,1852573,0.480898347,0.1,28,0.125,0.5,0
1832100,1863992,0.480898347,0.111111111,21,0.125,0.5,0
1832100,1871793,0.480898347,0.071428571,56,0.125,0.5,0
1832106,1853064,0.455119613,0.166666667,6,0.111111111,0.5,0
1832117,1859353,0.738538746,0.111111111,100,0.133333333,0.5,0
1832117,1860365,0.369269373,0.071428571,50,0.066666667,0.5,0
1832134,1833238,0.339623272,0.125,20,0.052631579,0.5,0
1832140,1864160,0.804859209,0.181818182,40,0.166666667,0.5,0
1832153,1864160,0.804859209,0.181818182,40,0.166666667,0.5,0
1832191,1853144,2.649474898,0.714285714,36,0.757575758,1,1
1832197,1838637,0.434294482,0.142857143,15,0.1,0.5,0
1832197,1855947,0.434294482,0.25,6,0.1,0.5,0
1832200,1832371,2.713340853,0.714285714,36,0.791666667,1,1
1832200,1836621,0.402429604,0.111111111,16,0.083333333,0.5,0
1832200,1864693,2.790553133,0.555555556,48,0.833333333,1,1
1832214,1832436,0.378923182,0.1,30,0.071428571,0.5,0
1832214,1836697,1.340719876,0.428571429,24,0.321428571,0.5,0
1832214,1848575,1.340719876,0.428571429,24,0.321428571,0.5,0
1832217,1833596,3.606737602,0.222222222,85,1.25,1,1
1832217,1834865,0.769988515,0.074074074,190,0.14973262,0.5,0
1832217,1836669,0.352956124,0.066666667,60,0.058823529,0.5,0
1832217,1840540,2.539860946,0.6,60,0.569667261,0.5,0
1832217,1840617,0.352956124,0.035714286,190,0.058823529,0.5,0
1832217,1848732,0.352956124,0.05,80,0.058823529,0.5,1
1832217,1849944,2.539860946,0.461538462,90,0.569667261,0.5,0
1832217,1849948,0.352956124,0.083333333,40,0.058823529,0.5,1
1832217,1852397,0.352956124,0.083333333,30,0.058823529,0.5,0
1832217,1853313,0.352956124,0.090909091,20,0.058823529,0.5,0
1832217,1855377,0.808075737,0.181818182,30,0.169934641,0.5,0
1832217,1861591,0.769988515,0.166666667,40,0.14973262,0.5,0
1832217,1863860,0.352956124,0.090909091,35,0.058823529,0.5,1
1832220,1834134,0.72134752,0.133333333,72,0.125,0.5,0
1832247,1834865,0.757846363,0.086956522,114,0.142857143,0.5,0
1832247,1836947,0.777706152,0.133333333,66,0.153409091,0.5,0
1832247,1840691,0.757846363,0.133333333,66,0.142857143,0.5,0
1832247,1848863,0.36067376,0.076923077,48,0.0625,0.5,0
1832247,1851741,0.777706152,0.086956522,114,0.153409091,0.5,0
1832256,1837495,3.602869685,0.8,81,0.868686869,1,1
1832256,1853174,3.602869685,0.8,81,0.868686869,1,1
1832286,1834720,2.091364271,0.4,45,0.590909091,0.5,0
1832286,1853164,0.417032391,0.076923077,45,0.090909091,0.5,0
1832317,1836019,1.058169725,0.15,112,0.176691729,0.5,0
1832317,1838064,0.679246544,0.095238095,112,0.105263158,0.5,0
1832317,1846538,0.779742491,0.095238095,112,0.153846154,0.5,0
1832317,1858318,1.058169725,0.12,192,0.176691729,0.5,0
1832317,1859445,0,0,84,0,0,1
1832317,1859550,0,0,49,0,0,1
1832330,1852283,0.513898342,0.083333333,30,0.142857143,0.5,0
1832330,1863299,0.513898342,0.045454545,130,0.142857143,0.5,0
1832348,1842929,0.834064783,0.117647059,78,0.181818182,0.5,0
1832348,1862145,0.834064783,0.117647059,78,0.181818182,0.5,0
1832356,1832638,0.402429604,0.090909091,27,0.083333333,0.5,0
1832356,1833879,0.402429604,0.055555556,48,0.083333333,0.5,0
1832356,1850482,0.402429604,0.058823529,45,0.083333333,0.5,0
1832356,1853772,0.402429604,0.0625,42,0.083333333,0.5,0
1832356,1853775,0.402429604,0.090909091,27,0.083333333,0.5,0
1832356,1860522,0.558110627,0.2,9,0.166666667,0.5,0
1832357,1837949,0.961796694,0.285714286,20,0.25,0.5,0
1832371,1862094,2.713340853,0.714285714,36,0.791666667,1,1
1832382,1833124,0.306927676,0.045454545,132,0.038461538,0.5,0
1832382,1833176,0.369269373,0.052631579,99,0.066666667,0.5,0
1832382,1838020,0.306927676,0.03125,242,0.038461538,0.5,0
1832382,1838063,0.306927676,0.045454545,132,0.038461538,0.5,0
1832382,1849711,0.306927676,0.055555556,88,0.038461538,0.5,0
1832382,1849793,0.306927676,0.055555556,88,0.038461538,0.5,0
1832385,1845231,0,0,2,0,0,1
1832385,1851760,0.513898342,0.125,14,0.142857143,0.5,0
1832412,1852573,0.480898347,0.166666667,12,0.125,0.5,0
1832412,1853973,0.480898347,0.1,24,0.125,0.5,0
1832436,1836697,0.378923182,0.125,20,0.071428571,0.5,0
1832436,1854204,0.378923182,0.1,30,0.071428571,0.5,0
1832445,1852052,0.872152005,0.2,36,0.202020202,0.5,0
1832445,1853190,0.417032391,0.1,30,0.090909091,0.5,0
1832453,1852052,0.872152005,0.2,36,0.202020202,0.5,0
1832490,1835002,1.027796685,0.5,8,0.285714286,0.5,0
1832490,1855137,1.027796685,0.4,10,0.285714286,0.5,0
1832490,1856314,1.027796685,0.333333333,12,0.285714286,0.5,0
1832507,1832755,0.352956124,0.125,20,0.058823529,0.5,0
1832507,1833393,0.352956124,0.0625,60,0.058823529,0.5,0
1832507,1833399,0.352956124,0.083333333,40,0.058823529,0.5,0
1832521,1849903,0.417032391,0.052631579,75,0.090909091,0.5,0
1832521,1873512,0.417032391,0.033333333,130,0.090909091,0.5,0
1832541,1836927,0.455119613,0.142857143,12,0.111111111,0.5,0
1832587,1870864,0.455119613,0.125,20,0.111111111,0.5,0
1832619,1845092,0.961796694,0.2,32,0.25,0.5,0
1832638,1832951,1.099212506,0.214285714,72,0.195833333,0.5,0
1832638,1834059,1.099212506,0.2,81,0.195833333,0.5,0
1832638,1840626,0.378923182,0.076923077,45,0.071428571,0.5,0
1832638,1848360,0.378923182,0.055555556,90,0.071428571,0.5,0
1832638,1849524,1.099212506,0.214285714,72,0.195833333,0.5,0
1832638,1866488,0.36067376,0.090909091,27,0.0625,0.5,0
1832638,1872450,0.378923182,0.05,108,0.071428571,0.5,0
1832648,1844079,1.442695041,0.428571429,24,0.375,0.5,0
1832698,1834434,0.306927676,0.066666667,28,0.038461538,0.5,0
1832698,1837428,0.306927676,0.2,8,0.038461538,0.5,0
1832698,1839330,0.36067376,0.25,6,0.0625,0.5,0
1832698,1843448,0.306927676,0.090909091,20,0.038461538,0.5,0
1832698,1844258,0.306927676,0.090909091,20,0.038461538,0.5,0
1832698,1848676,0.36067376,0.5,2,0.0625,0.5,0
1832698,1857469,0.306927676,0.083333333,22,0.038461538,0.5,0
